track_name,track_id,artists,artists_ids,album_name,album_id,duration_ms,explicit,popularity,popularity_per_artist,followers_per_artist,album_popularity
All of Me - Tiësto's Birthday Treatment Remix - Radio Edit,1mzGywacjpeik00PVLBPpF,"['John Legend', 'Jason Agel', 'Tiësto']","['5y2Xq6xcjJb2jVM54GHK3t', '1fiatwjGipTH7cFxTeyKOP', '2o5jDhtHVPhrJdv3cEQ99Z']",All of Me (Tiësto's Birthday Treatment Remix - Radio Edit),4c2rSdHI9WUXn0zyXoWtbB,251613,False,63,68,4465217,56
Oh Yeah,4lFBrfMTHy5tw91nbDGlNk,['Electroboyz'],['0zs9nRedA8m8o58lbkrpkr'],Rebirth,5AEGrLO44bhYDdsut3YaqA,66746,False,7,17,5428,0
Heads Will Roll - A-Trak Remix,2idmlkd8oUaQvYEtINpLBX,"['Yeah Yeah Yeahs', 'A-Trak']","['3TNt4aUIxgfy9aoaft5Jj2', '3TaUSUXn41GixL7zbvrIDt']",Heads Will Roll (A-Trak Remix),5OFRoLhewHfoJq06oPjqAk,383546,False,62,63,673426,0
"Kiss the Girl - From ""The Little Mermaid""/ Soundtrack Version",6CDiKAFgbWXlwQTU59GKYT,"['Samuel E. Wright', 'Disney']","['6Id8rcDNyBXPcgKQVfQ8rX', '3xvaSlT4xsyk6lY1ESOspO']",The Little Mermaid,4YTduhQWfS0pOzQC4o0HcG,163386,False,55,68,182848,63
Fury Of The Storm,3qmaOg7scKHIP5NWnPGoCr,['DragonForce'],['2pH3wEn4eYlMMIIQyKPbVR'],Sonic Firestorm (2010 Edition),5SgL379pqtjkfRcufGaTHF,406826,False,49,59,957967,0
"Let It Go - From ""Frozen / Single Version",1A2PVHd6kWaMlaJVkMfXmz,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],Frozen (Original Motion Picture Soundtrack),19dqa2yIehtaN4kBwpSEvP,224386,False,58,78,25009414,60
Lost in My Mind,3n263SWk3jGYfGMxHIRukn,['The Head And The Heart'],['0n94vC3S9c3mb2HyNAOcjg'],The Head and the Heart,0xWfhCMYmaiCXtLOuyPoLF,259120,False,64,63,1042927,0
"Around the World / Harder, Better, Faster, Stronger",5RByQFt9Mlo8hDYJ921tCv,['Daft Punk'],['4tZwfgrHOc3mvqYlEYSvVi'],Alive 2007,7u6zL7kqpgLPISZYXNTgYk,342626,False,57,82,9439238,61
Holding Down the Laughter,30CsMezbO0gFkAV3heUb8l,['Bad Books'],['0e9H8oaYYRCKFXOVv848nt'],Bad Books,7tGJQVqvmLrqPccTPoe7Mm,244240,False,24,38,54846,0
Awake My Soul,2jTkLdldm7xtHUfHKhzR7S,['Mumford & Sons'],['3gd8FJtBJtkRxdfbTu19U2'],Sigh No More,4EnpeGmIkEf8nAaBLLTBZn,255837,False,62,72,6490176,0
Marry Me,6z87IDeHsHE0wLgtEI61QW,['Yoon Han'],['7x2TQ2hsCj1I1eAWpgPlZF'],For This Moment,4yuda9awr4U8ehPRsPxfYG,373386,False,17,19,2815,0
Down By The Bay,6jTZGXH1cOQM3jhh07ZE1y,['Raffi'],['7oWSqrgMuIEyH9qp5nu2e5'],Singable Songs for the Very Young,3U5LJdhLG5ZxKkbHbNCyGH,128213,False,62,63,137229,63
Ah-Yah-Yah (사랑은 아야야),3LcqmxG7aKGijDF5e7XvUR,['2NE1'],['1l0mKo96Jh9HVYONcRl3Yp'],To Anyone,06OmG4w99ODgvopIqunr52,233946,False,33,59,2403891,0
I've Got This Friend,6V7GsQ6t4C75TRD6vvntom,['The Civil Wars'],['6J7rw7NELJUCThPbAfyLIE'],Barton Hollow,6yCzOeJHgOnJBP3K6IDPIV,203866,False,40,56,812718,0
Needled 24 / 7,1aKrYw2i1mWRPMOUUe3dT8,['Children Of Bodom'],['1xUhNgw4eJDZfvumIpcz1B'],Hate Crew Deathroll (EU Version),0PHpDGM4K19kvhAqux61LS,248600,True,49,56,648372,0
Hot Dog!,3vjOGPGu3tgYi3oBkQ2Gjz,['They Might Be Giants (For Kids)'],['18ZrIxk5cW5C0MEeTeQx7O'],Mickey Mouse Clubhouse,2xqbyzv6NncmREgqNFP5Ee,148093,False,55,49,9559,62
Untrust Us,6RpuNjTsUQo7eByN3kWvYx,['Crystal Castles'],['7K3zpFXBvPcvzhj7zlGJdO'],Crystal Castles,75olNPlDKi2XQhTD9IPlVC,186373,False,64,69,1613743,0
The Alphabeat,3cKfoL6UCsHJ1HGKGdu7xf,['David Guetta'],['1Cs0zKBU1kc0i8ypK3B9ai'],Tomorrowland 2012_02,5WXHatfFYJWXThx8m0VR9Y,269033,False,36,89,26052197,26
An Eternity of Lies,6cc3fMggY545XePCRC0UiB,['Paradise Lost'],['0gIo6kGl4KsCeIbqtZVHYp'],The Plague Within (NotSet),0J9jIAkbuNMwolrdYBTaba,356903,False,32,48,287382,0
Watch Out For This (Bumaye),3j9o0zUoyGNXkijNSyRyBI,"['Major Lazer', 'Busy Signal', 'FS Green', 'The Flexican']","['738wLrAtLtCtFOLvQBXOXp', '4RfTXjK9aiiIKDaKUHpL57', '2xjVYIMLS3nR5Y1UOr02Vb', '5Z3k52rtOTnOnvFHoKNHEN']","Watch Out For This [Bumaye] (feat. Busy Signal, The Flexican & FS Green)",28XvHbOeM6iZUmx5AXqDHv,269146,False,60,58,1725607,0
Wait and Bleed,2gscB6kDOmrv1P6qs2KXE3,['Slipknot'],['05fG473iIaoy82BF1aGhL8'],Slipknot (10th Anniversary Edition),2dL9Q5AtIv4Rw1L6lKcIUc,147840,False,76,78,9632158,76
Libella Swing,4sk75uRPk2niMb6aqeCQn6,['Parov Stelar'],['65EXuYHVoehCKqp0kOS6px'],Coco Part 2,5YCKjXrzZzgbjEYlZekh6N,245866,False,46,62,1015361,0
Fit Against the Country,7InKZs8fGBfC2GxSgYuHxg,['Horse Feathers'],['0lO2c86rQmrRJArBxgw0v8'],Cynic's New Year,32HXUSvlymSKkbIVOAO2nM,211386,False,23,31,70362,0
Sleepwalker,2XZP7EIjlD75VwYcHNePYj,['Parkway Drive'],['159qqlGwzE04xyqpfAwRLo'],Deep Blue,3sj64vlMjeymCV05otr8FA,241033,False,51,63,1025791,55
Calgary,3rL3jc6CA4SS1eqzGwR877,['Bon Iver'],['4LEiUm1SRbFMgfqnQTwUbQ'],Bon Iver,7pTARJYCVO49nFXB1Mo5re,250200,False,50,75,3420087,0
House Of Sleep,7iWTV4w2vTse1o83uqYeu5,['Amorphis'],['2UOVgpgiNTC6KK0vSC77aD'],Eclipse,7yFP90dbNBPAMuBFxam3IS,255529,False,50,49,291977,46
That Guy (그런 사람),5SdLUzo8djxbPuE2ucgvcl,['SE7EN'],['14yLuCwlBqteUdBqx9soJV'],New Mini Album,5pQGbiWLszKakQNPi4pPlb,242013,False,18,35,160953,0
Kill EVERYBODY,6I9sncEmtGc9rpKyb8U1f8,['Skrillex'],['5he5w2lnU9x7JFhnwcekXX'],Scary Monsters and Nice Sprites EP,35tQBmq1RblVUzAvfsw5uO,297986,False,53,78,8183408,59
This Is What It Feels Like,6NdkzOSCLzmyV9Qc4DKhJ2,"['Armin van Buuren', 'Trevor Guthrie']","['0SfsnGyD8FpIN4U4WCkBZ5', '6NXk2pLFocS2OkNdT7ncBt']",This Is What It Feels Like,4uPKXpXtHrspK8v2ObzyPs,204360,False,50,64,2140152,42
Technologic,0LSLM0zuWRkEYemF7JcfEE,['Daft Punk'],['4tZwfgrHOc3mvqYlEYSvVi'],Human After All,2T7DdrOvsqOqU9bGTkjBYu,284280,False,53,82,9439238,60
"Under the Sea - From ""The Little Mermaid"" / Soundtrack Version",4qqfI5oNO53a6W7nWfutKH,"['Samuel E. Wright', 'Disney']","['6Id8rcDNyBXPcgKQVfQ8rX', '3xvaSlT4xsyk6lY1ESOspO']",The Little Mermaid,4YTduhQWfS0pOzQC4o0HcG,195146,False,60,68,182848,63
Madame Coquette,6WTvgsgvXoWbXBDGS4acpO,"['Tape Five', 'Yuliet Topaz']","['7kHK5OLdiiHCfG49KSHTko', '1bXdjj7vrQnV6LZxP4rBz3']",Swing Mania,1EAFbVgbD6hnAvYBc6hSA6,220809,False,29,34,33726,0
All My Rage,7L7kmvMgIux2HCE48D6BKI,['Laura Marling'],['7B2edU3Q7btJoNsoHCNohM'],A Creature I Don't Know,4m5V9tVSVClEXDeBT1dk2F,166987,False,25,53,482748,0
Artichaut,1kPqYrb1Kc9NvKbd9JaRMO,['Chinese Man'],['6vgw0jwJkUnW2NR1rzsQU3'],Groove Sessions,6xe3lv1DBAh6Ef7BrBs0WE,266520,False,42,52,368083,53
Baby Girl,1q9e7UiE2qzVajRbaeVSx7,['BoM'],['6Jn7bm2F9iPIJhn41fjiRG'],Burning Rose 타오르는 장미,0SWh4qV8nFncox1o5un41j,198093,False,0,1,483,0
"Kiss the Girl - From ""The Little Mermaid""/ Soundtrack Version",5yxwEIMUMv9re3fsVDIZ9A,"['Samuel E. Wright', 'Disney']","['6Id8rcDNyBXPcgKQVfQ8rX', '3xvaSlT4xsyk6lY1ESOspO']",Disney's Greatest Volume 1,4xNCqk5KdkOQvdbaepGjTY,163666,False,47,68,182848,62
All Star,3cfOd4CMv2snFaKAnMdnvK,['Smash Mouth'],['2iEvnFsWxR0Syqu2JNopAd'],All Star Smash Hits,44zMHQz2GkFUEifL4DuDNY,200373,False,81,65,952482,0
Among the Leaves,2FNqX3s4VkYXLjpWyL3HgJ,['Sun Kil Moon'],['4G0XDEk7RbA4BBCTs917U9'],Among The Leaves,5frkhnAymUCkI7LTmvy6mg,211466,False,42,45,210933,0
40:1,5oxTzgRZTVgss1cKrEd0tN,['Sabaton'],['3o2dn2O0FCVsWDFSh8qxgG'],Art Of War,4up5D1MimJ23RDhU2gId5c,250813,False,56,72,1866520,0
Nemesis,27sTzAelgljD6Uxp88BqA3,['Arch Enemy'],['0DCw6lHkzh9t7f8Hb4Z0Sx'],Doomsday Machine,1gjk7l3KCWTDob5PprDlQy,252280,False,60,58,909366,0
Nerve,4ubsyGydOcYNC3B9mxuN8l,['Soilwork'],['7wqP36o9lqWteOCxBnXlwx'],Stabbing the Drama,5ROS5cZpvnElo66wBq7GTV,218746,False,52,53,294550,0
Pull Harder on the Strings of Your Martyr,0UXaslpoA81no74N7U56U9,['Trivium'],['278ZYwGhdK6QTzE3MFePnP'],Ascendancy,4tUJoHF6in0wA5cpioJkbV,291213,True,52,62,1469235,57
Whistle,0ltBH1JNzSvQJPjJpvTu9B,['Flo Rida'],['0jnsk9HBra6NMjO2oANoPY'],Whistle,355RqMyXhDoOD0l4qMUxeT,225000,False,58,78,8860576,51
"If I Didn't Have You - From ""Monsters, Inc.""",1p71gtNQ7bolivNnzmNGAu,"['Billy Crystal', 'John Goodman']","['4obZSxPoSs6iedmMKPzhwh', '7dHoDG0MERt9fs7DHyWRJJ']",Disney/Pixar Greatest,4Tf4nzRuf5W3EvHqigxcmv,219773,False,31,41,2242,51
When I Can't Sing (내가 노래를 못해도),04DzNacNQnSlCqs9bJX4Eg,['SE7EN'],['14yLuCwlBqteUdBqx9soJV'],New Mini Album,5pQGbiWLszKakQNPi4pPlb,235426,False,36,35,160953,0
Big Parade,15Q6UkZSwelcujItCEaidK,['The Lumineers'],['16oZKvXb6WkQlVAjwo2Wbg'],The Lumineers,155N1gV0cIFYaLiy3I5d83,327733,False,55,77,5126175,0
"Love, Love, Love.",675fdZLTh5ZVWjPInqoDCh,['Baek A Yeon'],['5UKoKVlU7EDN4UgDuVRAbX'],I'm Baek,4MJe9rCkUJOPS3zUgq4yua,218208,False,13,42,249815,0
All Night,717lZxxn53x2B0eucGiD1Z,['Parov Stelar'],['65EXuYHVoehCKqp0kOS6px'],The Princess Part One,49IkeGjRkCnwYre7KZLHn7,166613,False,61,62,1015361,0
The Lazy Song,1ExfPZEiahqhLyajhybFeS,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],Doo-Wops & Hooligans,6J84szYCnMfzEcvIcfWMFL,189109,False,74,88,48382013,85
짝 - Instrumental,03nqBMDyTGBpXXg4yMIAqO,['lady Jane'],['52PzQ1a9Gr6RPcpbpCX9jN'],Jane Another Jane (제인 어나더 제인),2dqC95bXoQY0k7yZvOf3D7,226046,False,0,10,1802,0
Pushing the River,4FgnpfCGTSFmtUKAjePUtW,['Shearwater'],['0CoiIc6ZLBvF9Cjmb1Cj49'],Animal Joy,5sxrQRUzFjelg0s30DbwIX,272413,False,13,35,42170,0
Digital Love,2VEZx7NWsZ1D0eJ4uv5Fym,['Daft Punk'],['4tZwfgrHOc3mvqYlEYSvVi'],Discovery,2noRn2Aes5aoNVsU6iWThc,301373,False,68,82,9439238,80
Slow Cruel Hands Of Time,3cW5ZF0ANUFuH661wAGUuw,['Band of Horses'],['0OdUWJ0sBjDrqHygGUXeCF'],Mirage Rock,5XGwgWYQQK8tHwoNuLMCP9,230306,False,37,59,983079,40
Let It Be Me,56AecW9Anb0CY6HpgWvcg9,['Ray LaMontagne'],['6DoH7ywD5BcQvjloe9OcIj'],Gossip In The Grain,2CbLBSlkvh2vR4JRLDRQso,280226,False,59,64,983472,63
Where Them Girls At (feat. Nicki Minaj & Flo Rida),63rbP24OzfaQCJjsHWZXnY,"['David Guetta', 'Nicki Minaj', 'Flo Rida']","['1Cs0zKBU1kc0i8ypK3B9ai', '0hCNtLu0JehylgoiP8L4Gh', '0jnsk9HBra6NMjO2oANoPY']",Where Them Girls At (feat. Nicki Minaj & Flo Rida),7w3iacAKGTLPOYrfdM0vdy,210093,True,68,84,21062390,0
Life is a Highway,2Fs18NaCDuluPG1DHGw1XG,['Rascal Flatts'],['0a1gHP0HAqALbEyxaD5Ngn'],Rascal Flatts,515OQ3WRGIqpqa0bRiN83e,276320,False,76,69,3508639,0
Holland Road,5c6WXAGMAw1ZoiceSjS5YF,['Mumford & Sons'],['3gd8FJtBJtkRxdfbTu19U2'],Babel (Deluxe Version),5uJpRBjDkTW8wtwDimhkdm,250840,False,46,72,6490176,0
If I Had A Boat,7uXnX6faBJfhiUONgV8vzE,['James Vincent McMorrow'],['7FDlvgcodNfC0IBdWevl4u'],Early in the Morning (Special Edition),33HjgKPNuu4pYcTzAShz2i,247413,False,32,56,591196,52
The Road,411rlnaeJ75tg6BbYP7OUn,['Mirel Wagner'],['599W9qxs3LzkiiEmkoK6Kx'],Mirel Wagner,1D6iqV2QQw6lZBVAPFZHJp,161880,False,7,28,19448,11
"Fun, Fun, Fun - From ""Despicable Me""",0APR73JawLr7KKImPsPUsR,['Pharrell Williams'],['2RdwBSPQiwcmiDo9kixcl8'],Despicable Me 2 (Original Motion Picture Soundtrack),5l3zEmMrOhOzG8d8s83GOL,205960,False,48,80,4195171,0
Memories,3Fnh9FvzvUgikuJwDJe4rk,['Waldeck'],['6596yDTd94cIC3dlBptxDH'],Ballroom Stories,3LoGx8Gd1y5ChHrfMGpUu7,230349,False,54,55,127968,0
Fare Thee Well (Dink's Song),0YOOXnCJihgyluizqhAcrz,"['Oscar Isaac', 'Marcus Mumford']","['5opRYqktzpMFqZ7jtnp7yy', '3bYcjbVAN3rAuU3TMzw2mB']",Inside Llewyn Davis: Original Soundtrack Recording,1HlwBBTjItwW2VN4OG1rin,180400,False,54,46,55652,48
Furr,2fgbsGWU2Dum08uifQHhiB,['Blitzen Trapper'],['72XY3HrDdFfZXNZFCT9Zh1'],Furr,2X5LfrkRtEik2jGgaDDRMO,247515,False,61,49,122679,0
한참을 울었어,0FB6WRvhXJzUrG7h936Ia1,['Electroboyz'],['0zs9nRedA8m8o58lbkrpkr'],Rebirth,5AEGrLO44bhYDdsut3YaqA,217840,False,17,17,5428,0
I <3 U SO,0WWBeDKdXmGbZD1XVOVqot,['Cassius'],['4sf3QZW8a3xZ14IGsOAzoy'],I <3 U SO,3XWMVxQlirWNdjouncLFOQ,222407,False,57,48,205191,0
"Fixer Upper - From ""Frozen""/Soundtrack Version",5covTs92HnHJwAWrXF7l14,"['Maia Wilson', 'Cast - Frozen']","['5FghcZFWriEQFftyizgKEU', '2OZsw4C2nujSgVUfpuOTWL']",Frozen (Original Motion Picture Soundtrack / Deluxe Edition),7lZs5r4oQV2nutddffLrg0,182106,False,62,48,20696,79
화장하지 말아요 (feat. 팻두),0Mr48FffTm1bhlnn5jK151,"['STi', 'FatDoo']","['38m6NaoBF8CowoI9HfswXC', '2sX96PhvQnPCAHNXi9rmdR']",러브 조디악 Love Zodiac,0rV9u57oRuzKAQL1z5PuDw,216492,False,1,9,567,0
"Sorcery - From ""Frozen""/Score",33UJa6mBfi7QIDgCo55P7Y,['Christophe Beck'],['1GjWNGbMtHDQ7CNYf2d7cw'],Frozen (Original Motion Picture Soundtrack / Deluxe Edition),7lZs5r4oQV2nutddffLrg0,196053,False,47,56,26449,79
Wet Welly,16Moe1rcexfl6LxY5VL52d,['GoldFish'],['0uRdK8gy7fXJGRywrlmPM7'],Perceptions Of Pacha,4JjAt65rldQTE962K4zx42,249253,False,28,54,193888,0
Morning Dead (Performance),3U0KqteaZoUpRyQsHxIl95,['더더 밴드(TheThE Band)'],['5WUtamNqBWjmk0uzIKdANT'],How Many Times,6yGnZ0wexiwthdBbsHDZt6,115986,False,0,0,31,0
널 위해 부르는 이 노래 - Instrumental,0F0fPkwrk15BXNIXKFSTsd,['BoM'],['6Jn7bm2F9iPIJhn41fjiRG'],Burning Rose 타오르는 장미,0SWh4qV8nFncox1o5un41j,203000,False,2,1,483,0
Blinded By Fear,2pj2VXKSBRTmV8nuiaCKd2,['At The Gates'],['6YXarbjg36ODFPez0PnOlD'],Slaughter Of The Soul,1m0px7K5tJndjxU6RIuL8U,192000,False,48,45,220523,54
"Bella Notte - From ""Lady And The Tramp"" Soundtrack",6suDwyuHm9aTkEGEd5FSNf,"['George Givot', 'Bill Thompson', 'Disney Studio Chorus']","['0amtHf5yFCceg0y8YUBd1z', '5qUyUS9vNS4ei4hm7ysj8W', '0uxCcs6uoQy6StkrWS1QjW']",Disney's Greatest Volume 1,4xNCqk5KdkOQvdbaepGjTY,160693,False,42,36,17991,62
Lovers' Eyes,60XAcN6U4FyH10movaioLz,['Mumford & Sons'],['3gd8FJtBJtkRxdfbTu19U2'],Babel (Deluxe Edition),1SKwteICgxOCIoqtCUqpR6,321120,False,46,72,6490176,0
Ghost Walking,6pej2azEjNp6pEFpYPmCNi,['Lamb of God'],['3JFsVIxOn7STeilPICkkB2'],Resolution,73k8aD6VzabLHfwIdiasdS,270693,False,52,64,1827303,0
Neither Here Nor There,0k2n5AdmLm5BhV6whSAzsn,['Lost In The Trees'],['3634pboiWrEMkmIrpuqf1I'],A Church That Fits Our Needs,4iD010W1Apem6tpZkiaWG2,333546,False,24,24,20203,0
Stronger (What Doesn't Kill You),6D60klaHqbCl9ySc8VcRss,['Kelly Clarkson'],['3BmGtnKgCSGYIUhmivXKWX'],Stronger (Deluxe Version),0VmE95pr5TSpZWucfyhO5e,221946,False,69,74,9788599,70
Kids,1jJci4qxiYcOHhQR247rEU,['MGMT'],['0SwO7SWeDHJijQ3XNS7xEE'],Oracular Spectacular,6mm1Skz3JE6AXneya9Nyiv,302840,False,79,74,2790267,78
Viinamäen Mies,2zmTB4Cwaxa8UlqeI8s17d,['Korpiklaani'],['521Yl3LUvD7G9dMRO4fpCy'],Noita,0PvOssgLJsTOyNSYNlQBcS,178000,False,40,52,377223,0
Let It Go - Demi Lovato Version / Instrumental Karaoke,16B444Uk3QW6B1ikqbQZ2I,"['Kristen Anderson-Lopez', 'Robert Lopez']","['3CneYb5exy4KOtvCCrozDD', '3zUCHzvbTmCOZoY750yHPB']",Frozen (Original Motion Picture Soundtrack / Deluxe Edition),7lZs5r4oQV2nutddffLrg0,224973,False,37,48,7549,79
The Quiet Place,2gUrjc9fWHZytKm6FtBY7E,['In Flames'],['57ylwQTnFnIhJh4nu4rxCs'],Soundtrack To Your Escape (Re-issue 2014),7FN84qbcwrTOAP746LEDGb,225026,False,57,65,1077177,0
I've got that tune,6ZOeDXutLpSGqA1sSL6LrL,['Chinese Man'],['6vgw0jwJkUnW2NR1rzsQU3'],Groove Sessions,6xe3lv1DBAh6Ef7BrBs0WE,269986,False,54,52,368083,53
La caravane,77s0KRxEX2blozqb6cOLW2,['Caravan Palace'],['37J1PlAkhRK7yrZUtqaUpQ'],Caravan Palace,0AQU2cTRwdbTHkkJLmZZpG,305093,False,25,59,968744,47
20 Years,04WE0HmjYipIMvNARHWpTk,['The Civil Wars'],['6J7rw7NELJUCThPbAfyLIE'],Barton Hollow,6yCzOeJHgOnJBP3K6IDPIV,181546,False,46,56,812718,0
Language I: Intuition,0BuW9fqt8OwlvrId32gH10,['The Contortionist'],['7nCgNmfYJcsVy3vOOzExYS'],Language,4RR0Hz6OJiAfPUrQWRXHdO,324106,False,45,41,166246,0
Classic,2jjLNku7WN4Mn4RY19QVrb,['Verbal Jint'],['24sQuJhQ85ZygDG7sUVUxR'],Classic,60hY0mjK2S4hezjc1ghbTz,202500,False,4,46,71720,0
Against The Grain,0fE1NThblS3w2eVu13XY31,['Hudson and Troop'],['4Lh4ops5gWtAQwYrPYzuOh'],Open up Slowly - EP,2ll86atB22tqDbEYUhzTKb,274666,False,34,17,6797,27
Primo Victoria,5DbAOJ5dYW5A9xBhkeb33t,['Sabaton'],['3o2dn2O0FCVsWDFSh8qxgG'],Primo Victoria (Ltd Edition),5bHc3xwhyEJxCmE8ttZK2Q,250720,False,66,72,1866520,0
This Song Is Called Ragged,3Nclat1pbf5BN0FJBmf5N9,['Jonathan Boulet'],['27j0kr1ApKaA2UtokEXLe2'],We Keep the Beat Found the Sound See the Need Start the Heart (Deluxe Edition),50kf6YTTazS4KCRldq5NwA,244133,False,15,19,7062,0
22 Faces,2mINksAe17rA8sECGoFIJS,['Periphery'],['6d24kC5fxHFOSEAmjQPPhc'],Juggernaut: Alpha (NotSet),6QR5neAAIg3gRpZeHZ593c,231901,True,38,56,453012,0
"Epilogue - From ""Frozen""/Score",6cbnkujtCzLCoyOtOyhO74,['Christophe Beck'],['1GjWNGbMtHDQ7CNYf2d7cw'],Frozen (Original Motion Picture Soundtrack / Deluxe Edition),7lZs5r4oQV2nutddffLrg0,186200,False,44,56,26449,79
One Way or Another (Teenage Kicks),3jZomvOBa5qfTo5HkqI1p5,['One Direction'],['4AK6F7OLvEQ5QYCBNiQWHq'],One Way Or Another (Teenage Kicks),3n2nA5YdK8OKujeHIqIlAd,157293,False,68,85,31196067,60
"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version",1aKWa7Y8QY1wUlmmyYoAeQ,['Randy Newman'],['3HQyFCFFfJO3KKBlUfZsyW'],Disney's Greatest Volume 1,4xNCqk5KdkOQvdbaepGjTY,124560,False,44,59,199888,62
Try (밑바닥에서),3InpnrS4heaBYAZoLF1gms,['Tablo'],['3NdOtTPPaXrCyC7Lpmzyhv'],Fever's End (열꽃),5qkFAHQY5HKEC3YIAbCxdK,205821,False,27,52,228404,0
The Saw Is the Law,6rLEeo9rNT87t2xHry8xUl,['Whitechapel'],['5274obTQJjzjyycRyJlfml'],Our Endless War,4ldi4wEpZSlSw9DGE2Sx85,267613,False,54,53,488294,51
Go to Sleep,79EaEMoZZKQaU3j2cplaqu,['The Avett Brothers'],['196lKsA13K3keVXMDFK66q'],Emotionalism,2ktxUTtc7FIpTH3vN70NZm,244306,False,36,61,972618,0
Andre,6QOhExBJsFok04rbRrL8yV,['Princeton'],['5JDGZjqJ6YeXwNau1JOlWm'],Remembrance of Things to Come,4fTy84iQgtXSpBRMrjGYpg,258853,False,8,6,2390,0
Unbreakable - Remastered,68NSPuJBBVEUKIUSd8pKUb,['Stratovarius'],['1O8CSXsPwEqxcoBE360PPO'],Nemesis,37qdr3nW8foSCx7SRHP5La,277546,False,39,55,591116,48
Por Voce,6AhxZNeEdFxH7E7ToEvDAg,['Pudditorium'],['7uhOcLi85Fj8PlOempXh6z'],Episode 재회(再會),1cfW40N6QGQn43T3jjh8mx,281346,False,1,12,1697,0
Belle,2pVVmqyjlpadFa5nTTkdaJ,"['Chorus - Beauty And the Beast', 'Richard White', ""Paige O'Hara""]","['3kWWBtNzJFtKA222gZz39d', '3VJHDGyXflZQf3k13816eQ', '7oavKrnYbTZPAPq7zCuipM']",Beauty And The Beast (Soundtrack),6Hzv2X1vxzbyGUv5gmaYOS,307000,False,49,33,5063,0
Happy Birthday To You - Instrumental,2r0R34dMvUhYVsdsbkA8XK,['와사비사운드 (Wasabii Sound)'],['0hchbDmav15aUzBhdx7X4K'],Happy Birthday To You (해피 버스 데이 투유),1hIa4PwIQeVfRxTJj50fm0,213369,False,0,0,129,0
Kyoto (feat. Sirah),3FUZpoj9VV0sgc8RqbS3xQ,"['Skrillex', 'Sirah']","['5he5w2lnU9x7JFhnwcekXX', '3oAazIwC0nAYkOKVQPUC38']",Bangarang EP,5XJ2NeBxZP3HFM8VoBQEUe,200786,True,61,66,4100888,68
Hall of Fame (feat. will.i.am),1X1DWw2pcNZ8zSub3uhlNz,"['The Script', 'will.i.am']","['3AQRLZ9PuTAozP28Skbq8V', '085pc2PYOi8bGKj0PNjekA']",#3 Deluxe Version,7JOCOjZTcLysDMkZGWlcIj,202533,False,70,73,5961972,75
"When She Loved Me - From ""Toy Story 2""",6cXfnv6CBEr5zWQaQGQLVB,['Sarah McLachlan'],['4NgNsOXSwIzXlUIJcpnNUp'],Disney/Pixar Greatest,4Tf4nzRuf5W3EvHqigxcmv,185226,False,40,62,806202,51
We Will Rise,0KtQaeUT372b7vRProw9Sm,['Arch Enemy'],['0DCw6lHkzh9t7f8Hb4Z0Sx'],Anthems Of Rebellion,2DUG9nVtSxoRYhjxHsckWX,246706,False,47,58,909366,0
Aom & 1llionaire (Feat. The Quiett & Dok2),1zVRtouebqH4XWlqDZxpp3,"['Jay Park', 'The Quiett', 'Dok2']","['4XDi67ZENZcbfKnvMnTYsI', '2qI1pO64eYqGUiv1XTw4cy', '0rW6fVd3yuW2CF2sLYWQtE']",New Breed,3C6DXCEx7XydfdTtRhPk9m,234371,True,14,54,726631,0
Love You Like A Love Song,0laYHRpNTS6i8FXdupHkJ4,['Selena Gomez & The Scene'],['6dJeKm76NjfXBNTpHmOhfO'],When The Sun Goes Down,49yHvRh1cOfLcEKukEP7Ox,188453,False,83,69,8815586,79
Kiss (Dara),4kay2XPHGRBS1VaKIEL39K,['2NE1'],['1l0mKo96Jh9HVYONcRl3Yp'],To Anyone,06OmG4w99ODgvopIqunr52,213400,False,45,59,2403891,0
Caught In A Mosh,0c6p9QomOhNU9uzujLjtsD,['Anthrax'],['3JysSUOyfVs1UQ0UaESheP'],Among The Living,0UEuf5G8IVev5K5v6a1sbO,300093,False,52,56,1510384,0
Tread Lightly,46PDxEshU0SPeKY36Pu3FY,['Mastodon'],['1Dvfqq39HxvCJ3GvfeIFuT'],Once More 'Round the Sun,7mEkBi9a2p2f1WQbnH8Qk5,314040,False,45,58,822769,56
Troublemaker (feat. Flo Rida),6s8nHXTJVqFjXE4yVZPDHR,"['Olly Murs', 'Flo Rida']","['3whuHq0yGx60atvA2RCVRW', '0jnsk9HBra6NMjO2oANoPY']",Right Place Right Time,2hOuWIWkhIxKXj6dUVI734,185586,False,76,72,6083215,0
Heartbeats,5YqpHuXpFjDVZ7tY1ClFll,['José González'],['6xrCU6zdcSTsG2hLrojpmI'],Imperial Recordings Best Of,6v5e6P19VdYAy73GGjRDBV,161680,False,66,65,1071430,15
Recomecar,64FZOKxNyUUeVaftajajUl,['Pudditorium'],['7uhOcLi85Fj8PlOempXh6z'],Episode 재회(再會),1cfW40N6QGQn43T3jjh8mx,341626,False,2,12,1697,0
